관광지ID,관광지명,위도,경도,주소
91378b331327b40e564390c43cd6b2be,로제비앙GC,37.3855719,127.3730111,경기 광주시 곤지암읍 오향길 180
b6396e63afe1e3f9e77cf8193cc9f4b5,롯데백화점광복점아쿠아몰,35.0979069,129.0360504,부산 중구 중앙대로 2
5d4ac6f53be06f5101358c62163af7c7,롯데백화점센텀시티점,35.169815,129.131093,부산 해운대구 센텀남대로 59
c38b13b7bcf6acdf4babd92aa6de168c,롯데시네마마산터미널,35.2385519,128.5832867,경남 창원시 마산회원구 합성남로 3
0fb273a262eab0b3cc1354de78974059,롯데시네마의정부민락,37.7441846,127.09655,경기 의정부시 천보로 44
4d000bf80a7c6b34654b77a34f19c67e,롯데시네마판교,37.4131541,127.098664,경기 성남시 수정구 창업로 18
54b64291ef5d01a6c692f95599d6b038,롯데월드 어드벤처 부산,35.1960435,129.2132068,부산 기장군 기장읍 동부산관광로 42
10349d20b6455f37530068d33e0f604c,모래내시장,35.8334795,127.1444923,전북특별자치도 전주시 덕진구 인후동2가 236-7
8a49c501855bee0bb1093e809804eb97,무열대체력단련장,35.8651412,128.6507541,대구 수성구 만촌동 563
80b68a19101f302cd39064b39fd167da,무주구천동계곡,35.9406628,127.7542091,전북특별자치도 무주군 설천면 두길리 산 262-3
972ef5cdcb4bf0c826c7fc367e3d28e9,문무대왕릉,35.7382616,129.4868767,경북 경주시 문무대왕면 봉길리 30-1
5a094f305dba1602b59a2d6f02ff5464,문학박태환수영장,37.4343994,126.6957612,인천 미추홀구 매소홀로 618
3cd76dca31209720e44a7a59f650feaf,발리오스CC,37.1156076,126.8608298,경기 화성시 만세구 팔탄면 3.1만세로 641-28
07161c0faa52e990d995466de4ba4f76,백양사,35.5745742,129.3136937,울산 중구 백양로 67
47a53a7be6eb663fba581719d1691e68,벨포레목장,36.8469317,127.5810402,충북 증평군 도안면 연촌리 산 49
0cd50eb0d6cfdb3bb1560c0f51fb2504,병산서원,36.5405751,128.5526253,경북 안동시 풍천면 병산길 386
d587855a12072f69dbb2f7793a8bd1b4,보강천미루나무숲,36.787617,127.5790112,충북 증평군 증평읍 송산리 649-45
4dad23067cb5dc93d10954ee6ded9add,부산박물관,35.1295553,129.0929413,부산 남구 유엔평화로 63
4128b4eda325c4673c122f5f68beba08,블루원용인CC,37.1341543,127.3260024,경기 용인시 처인구 원삼면 보개원삼로1534번길 40
a745849957c86eb8c8ff6e8d495217e1,빙계계곡,36.2291039,128.7587166,경북 의성군 춘산면 빙계리 896-1
0a09b55ca923cb27a9322195e88de3a7,빛가람호수공원,35.0168494,126.7891027,전남광주통합특별시 나주시 빛가람동 346-1
68256423741af0fc1160ca4876a62031,사리암,35.6516015,128.9818883,경북 청도군 운문면 운문사길 529
a45eb6c74acff961ba52b0a032d558e8,삼성현역사문화공원,35.8015897,128.7967499,경북 경산시 남산면 삼성현공원로 59
ad90641e9a8c8aee6f5643d99b00f678,삼양라운드힐,37.7242868,128.7197339,강원특별자치도 평창군 대관령면 꽃밭양지길 708-9
3ec6ae85ea54af8d7672e2f08aa23521,상주국제승마장,36.459244,128.230694,경북 상주시 사벌국면 국제승마장로 1
0fb879746ebc25ee2bc229bc7e61adcd,상주자전거박물관,36.4532195,128.2550681,경북 상주시 용마로 415
c52e8eac529b4cb8783734e32019f734,샘고을시장,35.5628607,126.8546637,전북특별자치도 정읍시 태평6길 22-10
7adb45111bebfb8e84315d64eba2ee2f,서울동물원,37.4289082,127.0146245,경기 과천시 대공원광장로 102
f9e995eeee90b0fbee793cd9f13b5ac0,석굴암,35.7952417,129.3505207,경북 경주시 석굴로 238
dfdd63bfb1936d90449113d52a9e52c5,선돌관광지,37.205664,128.4330613,강원특별자치도 영월군 영월읍 방절리 769-4
226d39effbe3f29bcbd5931d94f6ec9e,선비세상,36.9317431,128.5864729,경북 영주시 순흥면 선비세상로 1
fa2e9b6cfd78b1257755d4a1ff7b0ce2,설봉공원,37.2766262,127.4283311,경기 이천시 관고동 408-3
7e766012f6cbec6bcda4b06515574b84,성주별고을체육공원,35.9130119,128.2560411,경북 성주군 성주읍 참별로 2530
393fba835825e83b3e7c9d2c35cb863b,소노벨변산오션플레이,35.6322758,126.4698933,전북특별자치도 부안군 변산면 격포리 257
da0d2b5637c8d18c798ab3bd0dad3b29,소림사,37.4785491,126.7785028,경기 부천시 소사구 경인로216번길 106
43760a0a2e38982c7a449ae6dd76afa4,속리산말티재자연휴양림,36.4902963,127.7819372,충북 보은군 장안면 속리산로 256
daa623263da7d68522942feeebc8f52b,솔라시도CC,34.6993878,126.3954031,전남광주통합특별시 해남군 산이면 구성리 659
a86888036cc7a2d64899a01c61c8d836,송추CC,37.7940995,126.9098067,경기 양주시 광적면 쇠장이길 435
31baf22287a1e61a2a6f557df3dfc2fe,슬도,35.4782712,129.4308379,울산 동구 방어동
275b116feb5db34555ef6a2fdc89a804,아난티코드골프클럽,37.620089,127.4823529,경기 가평군 설악면 유명로 961-34
4b25a1caf6d27732831044daf8772942,양산남부시장,35.3421624,129.0367952,경남 양산시 중부동 433-7
4ef5f375fdbc199fd9442c1df8665bef,예천진호국제양궁장,36.6345738,128.4678126,경북 예천군 예천읍 양궁장길 38
3b9828745a8d7bf4def7093f2457b70e,옥천육영수생가,36.3180295,127.5874449,충북 옥천군 옥천읍 향수길 119
0c27d2f33cdb82a5c0a85cf14f90caa7,우포늪생태관,35.5446075,128.4190696,경남 창녕군 유어면 우포늪길 220
f4c5bacce55a10699bb674743055d07d,운일암반일암,35.9827326,127.3883147,전북특별자치도 진안군 주천면 동상주천로 1716
4d1f8cf92b6d907e7a4c95dfeaf8ef0c,위양지,35.5461253,128.7163673,경남 밀양시 부북면 위양리 294
4b391dfd0ad7ba3c3d07f14436a15961,의성조문국박물관,36.2766719,128.669229,경북 의성군 금성면 초전1길 83
b9fa027d83b08397f8a24a80eb29ea8f,익산보석박물관,35.9905864,127.1026123,전북특별자치도 익산시 왕궁면 호반로 8
dea93f3d879e64a2e1932ea9c0d68125,입암저수지,36.2424055,127.2553027,충남 계룡시 두마면 입암리 366-1
fe920ba921e8439b981174f1c571e133,제천옥순봉출렁다리,36.9437357,128.2330238,충북 제천시 수산면 괴곡리 64-1
26101438ae4cd8af566529246a896d71,조경철천문대,38.1185811,127.4340056,강원특별자치도 화천군 사내면 천문대길 431
592d2372c7a8c6db5af59bac846a9513,지리산함양시장,35.5183229,127.7290079,경남 함양군 함양읍 용평중앙길 20
78dd77a29d51f881e08e67e86ba97b3f,지리산허브밸리,35.4342159,127.5473165,전북특별자치도 남원시 운봉읍 바래봉길 214
c1bc06f084159ede4563559b050c423b,창녕우포곤충나라,35.5655276,128.4179737,경남 창녕군 대합면 우포2로 333
b82808f371de3783062c7fce6f1dba1d,청도소싸움경기장,35.687421,128.7242377,경북 청도군 화양읍 남성현로 348
e8c0471d4eeff02c31ddc2d820c3bceb,청주동물원,36.6522296,127.5230845,충북 청주시 상당구 명암로 224
c0f075038d30a1c654b2cfd56e1e51cb,태광CC,37.2858495,127.0849033,경기 수원시 영통구 하동 29-19
22748f1a953255d63cb6ab9a98c11d70,통도파인이스트CC,35.4857155,129.1007439,경남 양산시 하북면 신평남부길 78-130
e5cb814b7f47512921e8e4e198f4ed30,피나클랜드,36.8737081,126.9272757,충남 아산시 영인면 월선길 20-42
ed6265f7022de5aacb6d472e6cc87f60,한국소리문화의전당,35.8561518,127.1381688,전북특별자치도 전주시 덕진구 소리로 31
c3575c8cf0275a90c0776799ef5f8e22,함안대체력단련장,35.2775872,128.359443,경남 함안군 군북면 함마대로 1065
1e01a71e928b257df78a60cd0576cb44,함평천지전통시장,35.0639548,126.5233423,전남광주통합특별시 함평군 함평읍 기각리 982
bf5ab22c2a42579d638599a557931d32,해남공룡박물관,34.5899149,126.4372031,전남광주통합특별시 해남군 황산면 공룡박물관길 234
62c52a8579a202c047d155468833a689,현대 모터스튜디오고양,37.6662718,126.7474937,경기 고양시 일산서구 킨텍스로 217-6
b0bf5aa73a0623b1ed46dc448d64c0e7,화성상록GC,37.1971149,127.1333725,경기 화성시 동탄구 풀무골로60번길 80
0c89b105f27e03648004bf8955e6a407,황령산,35.1594304,129.0814956,부산 연제구 연산동 산 181-22
d16ceeb3a8e288491d18ee9622bf48a2,3.1만세운동유적비,38.0120063,128.7251973,강원특별자치도 양양군 현북면 기사문리
5fff4f7ee0ad86012ea8cb6c66bdc704,CGV광명역,37.4227713,126.8869453,경기 광명시 일직로 43
0264d60bdac49a0f1d5516d40097f0f2,CGV광주상무,35.1542946,126.8510127,전남광주통합특별시 서구 시청로 67
a380547882bee6e5ecb87e70ac629227,CGV나주,35.0239867,126.7933742,전남광주통합특별시 나주시 상야4길 16-16
6a558c32a0ca83a9b985fa2eea5a3d5a,CGV부평,37.5219833,126.7038449,인천 부평구 마장로 489
68eef747027001dd3869305ababaedaa,CGV신세계경기,37.3253825,127.1079487,경기 용인시 수지구 포은대로 536
37e377f55546341163b54f51c27423a3,CGV울산성남,35.5562287,129.3213269,울산 중구 중앙길 145
515278d360221bdd6af5e85b148bb46b,CGV의정부,37.7380698,127.0457309,경기 의정부시 평화로 525
8fd1cfcb5a6653c9adaad6ff6d16a7e1,CGV진주혁신,35.1806876,128.1438032,경남 진주시 에나로127번길 30
1f9822ae670c2dc48c0fcd6e9a8af6b5,HD아트센터,35.5228841,129.431707,울산 동구 명덕로 10
d9c6911a1bd8bad9d903ed89edafe78d,가음정시장,35.2078278,128.6981271,경남 창원시 성산구 대정로35번길 4-1
6c5b90317662bbab1901514f89b90015,갑천파크골프장2구장,36.426206,127.4051462,대전 유성구 용산동 50-2
c05c224f267a0dc46230e90752d0eb19,강경젓갈시장,36.1607459,127.0146432,충남 논산시 강경읍 옥녀봉로27번길 30-3
c5c0d309c1d25e67bd07004b588cd5d9,고성CC,34.9477498,128.3569829,경남 고성군 고성읍 월평리 산 48
f6963f8b2b9b1524b8f4bca09d41a135,공존풋살파크양주점,37.8080561,127.0763926,경기 양주시 청담로84번길 36-51
0fcd8433036a96d17df78c363cc59748,국립장성치유의숲,35.3687899,126.7314606,전남광주통합특별시 장성군 서삼면 추암로 716
16a534fe044e8fca2c5b84722d2d8fcb,국립진안고원산림치유원,35.6797415,127.4399047,전북특별자치도 진안군 백운면 백운동로 473
f2cab4cc5a26b3306a5c2742c247bb81,권선중앙공원,37.2511569,127.0310377,경기 수원시 권선구 권선동 1269
c9100747f3cce3c5eae2e45539584d57,그랑파사쥬12-1BL,37.5637223,127.1918149,경기 하남시 미사강변동로 95
8bac0d9898e958e9ae11f31578d7c3c2,금산산림문화타운,36.0677606,127.3690923,충남 금산군 남이면 느티골길 200
dd38c435b5a4310f2dac0aebbe913253,금오테크노밸리 금오공대평생교육원,36.1184683,128.3658766,경북 구미시 구미대로 350-27
6701931822018f515fa2183b4b98b468,길치문화공원,36.3577001,127.4596778,대전 대덕구 비래동 산 28-6
c685ad72ffb861d5d723e6651d3a97b1,낙화암,36.2923654,126.9122562,충남 부여군 부여읍 쌍북리 678-2
de81fe2255457dcdc561cb6dde354059,남원시립김병종미술관,35.3987087,127.3895606,전북특별자치도 남원시 함파우길 65-14
073669ff5954acec833c30b4508111d5,내장사,35.5170134,126.8224502,전북특별자치도 정읍시 입암면 접지리
414d894fca56f697da90d34d952e786f,너부대근린공원,37.4798593,126.8474175,경기 광명시 광명동 164
9838f3c45d5457c55d8504b05cbbe55a,농협나주축산물공판장,34.9744034,126.6938677,전남광주통합특별시 나주시 왕곡면 혁신산단2길 13
147e4fb3fccba5c59945f07680e1a071,니니아카이브,35.1552171,126.9147477,전남광주통합특별시 동구 제봉로222번길 10-12
27895b846c4b3cb62d06fa88528cbf68,단관공원,37.3185668,127.9600986,강원특별자치도 원주시 단관공원길 45
2f04a380753d61d1bbe09b7a364036d0,담양온천,35.3658967,127.0254314,전남광주통합특별시 담양군 금성면 금성산성길 202
ca23a77a0710e7345a62b9474542f713,대가야박물관,35.723159,128.2571207,경북 고령군 대가야읍 대가야로 1203
bedcc32a855628925b9598d1d3eae92b,대왕암공원출렁다리,35.4930257,129.4379834,울산 동구 일산동
75c79b60347e62cf5f23fe63822142a9,대원사,37.8947976,127.5021677,경기 가평군 북면 백둔로 21-162
474ab1c32e2b0b5879d30e943b17c17d,덕산싸이판온천,36.6946146,126.6523621,충남 예산군 덕산면 온천단지3로 84
65c36a76fbd3d9ebabf4f45fefe33056,덕포시장,35.1708144,128.9819982,부산 사상구 사상로285번길 8-5
9434a8c9c276b045598c7a0c5fdd4d3b,도갑사,34.7528308,126.6632665,전남광주통합특별시 영암군 군서면 도갑사로 306
216d99ec3d85010ef939f1d6ca0a2155,도랫말공원,37.3498071,126.9411245,경기 군포시 당동 791
7b55e4ca69182603e684d5285a62d032,도리사,36.2555404,128.3984817,경북 구미시 해평면 도리사로 526
d1021b559d1dad6d9e54c9883b7f1883,동래부동헌,35.2031297,129.0862863,부산 동래구 명륜로112번길 61
c02b1e8c39e84057c1a17d0eea9c8bba,동촌유원지,35.88262,128.6504658,대구 동구 효동로6길 73
72006417065bbe9d970c954c64a76047,두스피닝,37.6338122,127.1183222,경기 구리시 경춘북로 252
26aa3b920c481245dfdc9293232d3815,롯데시네마부평갈산,37.5149422,126.7271296,인천 부평구 주부토로 236
9f2fcb23916c76f9d4525818039aae73,마니산,37.6155413,126.4296812,인천 강화군 화도면 문산리 산 55
0cbc013b7a53f4390f68d5b7ea089e02,마론CC,36.8660635,127.2569766,충남 천안시 동남구 북면 납안5길 74
de927484f887e04c305c5c3e9de054bd,마송중앙공원,37.6433892,126.6748058,경기 김포시 김포한강2로24번길 29
ef2fdcfb3430e568792d6ec612af7d51,마티스비치,34.8349359,128.3923413,경남 통영시 국치1길 52-24
3a1e80a12153490386831ffbba47bb4d,메타폴리스몰,37.2048485,127.0692829,경기 화성시 동탄구 동탄중앙로 220
a5f1bc60be71c3db0df946bd0548c145,몽베르CC,38.0843318,127.311751,경기 포천시 영북면 산정호수로 359-12
b16af284119747ff52708ee7b7176788,밀양노벨CC,35.476064,128.863455,경남 밀양시 단장면 단장로 944
c0c2d238d0fc71fc67e9c1bf6d866816,박지도,34.7072834,126.1290917,전남광주통합특별시 신안군 안좌면 박지리
de5b88e11352808131b90e8f2d51e6fe,반딧불이천문대,36.8304158,129.2694511,경북 영양군 수비면 반딧불이로 129
070c0b2af921c621901e08bccfe372ea,백사장항,36.5864011,126.3180581,충남 태안군 안면읍 창기리 2200
af3a957afae631abefe4e7001d08455f,백암온천,36.7202109,129.3420378,경북 울진군 온정면 소태리 산 47-1
45353165cbd4a585cd4e56a10edbc5b0,백영수미술관,37.7137017,127.0443992,경기 의정부시 안말로58번안길 55-1
3beb6bcf2491857557317d6ba66f5339,벌교시장,34.8445043,127.3456347,전남광주통합특별시 보성군 벌교읍 벌교천1길 15
475f4305fbec4cc78765717f9acd803e,보현산댐출렁다리,36.1357652,128.9505559,경북 영천시 화북면 입석리 산 42-1
6d55b49f49827d66554ce67aadfcd889,부산국제수산물도매시장,35.0595067,129.0111663,부산 서구 원양로 35
45d9d15222f3816a593c2a737e80ca2a,붉은오름자연휴양림,33.4014901,126.6753618,제주특별자치도 서귀포시 표선면 남조로 1487-73
5c97e0f6e76de16b79a7c366c703cab6,붕어섬,35.634178,127.1455404,전북특별자치도 임실군 운암면 용운리
7ffd2ed74f4a89edce5a3cc3b2372027,사과꽃말이야기,35.8982608,128.921544,경북 영천시 금호읍 대배길 12
7d89b3f9936db6efa1bad7daefe30154,사선대관광지,35.6723691,127.2746411,전북특별자치도 임실군 관촌면 사선2길 68-7
eeb1011996bd12e3d160e3aaa51fe11c,산방산탄산온천,33.2489093,126.2987402,제주특별자치도 서귀포시 안덕면 사계북로41번길 192
d1434c2c84e284ba87d40ce844837783,삼부자미나리,35.7829006,128.7082781,경북 경산시 남천면 산전리 492
4f69c6f71117cf8ca6a7cd545cb04595,상무대컨트리클럽,35.2488918,126.5884219,전남광주통합특별시 장성군 삼서면 학성리 1000
c9a8fce4ab804e6f826140173cbb08b5,생초국제조각공원,35.4922417,127.8312927,경남 산청군 생초면 산수로 1064
2162c890d665c507a62cebfa0605a840,샤크존,36.3484648,127.3863932,대전 서구 둔산중로 19
0a11fb1ef9c2d18f62b0e07d66466447,서대지,36.2830414,127.5898228,충북 옥천군 옥천읍 구일리 462
adf655da3e18a4b2e32a4f56e0c56797,서원계곡,36.4812262,127.8005795,충북 보은군 장안면 서원리 355-4
e1a30f9e7254555ab8502aece514d7f5,서원힐스CC,37.8166655,126.8953217,경기 파주시 광탄면 서원길 333
c23a55a3247c39a959fc0cdf749a86a0,석정힐CC,35.4300481,126.7417631,전북특별자치도 고창군 고창읍 석정2로 192
54f4fb800459636cdd89395edf238d28,석화정,37.713692,127.9055652,강원특별자치도 홍천군 홍천읍 태학여내길 77-9
42b41026c64e9fee9f7745ab76aa462a,선샤인랜드,36.1024882,127.1066111,충남 논산시 연무읍 봉황로 102
eed7b77f4d2b704e59150dfe7642260e,성불산자연휴양림,36.8080325,127.8468344,충북 괴산군 괴산읍 충민로기곡길 78
514d60e019ec938454132c0281181ef1,성호시장,37.4380533,127.1431324,경기 성남시 중원구 산성대로 224
191ad6043e2e4f97e0e73d87d3b3b228,소쇄원,35.1841422,127.0122635,전남광주통합특별시 담양군 가사문학면 소쇄원길 17
35090fe1c6c896b566d630d529125ad7,소이산모노레일,38.2541666,127.199318,강원특별자치도 철원군 철원읍 사요리 368
2f3fe8e9029a6dc5df920c047988dbc0,속초아이대관람차,38.190815,128.6027798,강원특별자치도 속초시 청호해안길 2
bb33fe658f338f988b6411aa9fb81cf7,송도센트럴파크,37.393064,126.6386297,인천 연수구 송도동 24-5
5450fecdab3e998eb0d930d9f329f627,송도용궁구름다리,35.0619117,129.0219664,부산 서구 암남동 620-53
87edc667bc60c1af4d53bded634fa0c0,순천청소년수련관,34.9550929,127.4825003,전남광주통합특별시 순천시 금곡길 20
38e132f51766664971110d9da65a0f92,스파리조트안단테,34.6378376,127.0426269,전남광주통합특별시 장흥군 안양면 수문리 7
16e958f07b0c76ee266539b08d202550,신중앙시장,35.8241203,127.1434816,전북특별자치도 전주시 완산구 태평5길 33
8781dbd5712dcc85177b30c844d02f71,쌍산재,35.2157537,127.4980434,전남광주통합특별시 구례군 마산면 장수길 3-2
2a1d2b03eef0986c480474465d2d1627,쌍용사,35.7217803,127.0053272,전북특별자치도 김제시 금산면 금산사1길 70-11
cf3e483d7921cbf63c1197b2f4606eeb,아산문화공원,36.7940409,127.0023215,충남 아산시 시민로 500
9a73eb26e5544751e3c372a1bcca51ac,안동시평생학습관,36.5603937,128.7201931,경북 안동시 제비원로 93
38f348fb19d8d77626d9f186ef9fe402,안동학가산온천,36.5890437,128.648223,경북 안동시 서후면 학가산온천길 14
612a122408b6ce89d5469214d200987e,알펜시아CC,37.6548305,128.6644093,강원특별자치도 평창군 대관령면 솔봉로 325
16d2281ba1431d67751f6b61a70c0d6b,앞산케이블카,35.8243621,128.5871349,대구 남구 앞산순환로 574-114
f82972b79c5d6964df9bead56dfafb70,애향공원,36.2834313,127.1275791,충남 논산시 노성면 교촌리 346-10
fba1f47f4f86e118627e5710daae06d3,에이원CC,35.3780529,129.1758944,경남 양산시 덕명로 190
819218e468088237408978f1a8f01660,연잎공원,35.1859501,129.1083404,부산 연제구 과정로164번길 16
6a4bdc0a8e13eb0d45ac123b0e5bfba9,연천호로고루,37.986192,126.8585572,경기 연천군 장남면 원당리 1257-1
e86232198c35d3786e3cb706df4fc643,영주종합체험학습장,36.8717027,128.5798135,경북 영주시 안정면 안정로 367
baa2239b332e9d200228635b31f80888,영천서원,35.5754611,127.3746475,전북특별자치도 임실군 지사면 영천3길 33
4ab2298af9cc1e828024cfdb934d072f,예당호모노레일,36.6373966,126.7996816,충남 예산군 응봉면 예당관광로 158
dd35be14258f922e6eac2074dce67539,완도청해포구촬영장,34.3233684,126.6699297,전남광주통합특별시 완도군 완도읍 청해진서로 1161-8
d2c64d013db17026e510ea7e14bab9dd,왕송호수공원,37.3079726,126.9518564,경기 의왕시 왕송못동로 307
fa11437788b846d29a94ba399d2be306,왜관시장,35.9958882,128.3975533,경북 칠곡군 왜관읍 2번도로길 92
1169802e536d5d09f9da2b07f995a18d,용문산,37.5621503,127.5485971,경기 양평군 옥천면 용천리 산 20-3
51ba9182af591d7a8e4efb5dee7cbedc,울산농협농수산물종합유통센터,35.5786254,129.3582605,울산 북구 진장유통로 90
dd60b90a9f7a3713424510e8fb80a2cb,울산전시컨벤션센터,35.5557066,129.1314157,울산 울주군 삼남읍 울산역로 255
4891d8d757b7bec734f95801c569f9aa,울산혁신도시복합혁신센터,35.5830133,129.3330023,울산 중구 달빛로 65-29
d84c1ef04a63b43a42d84b44dbf10398,원대신시장,35.8855997,128.5748685,대구 서구 달서로54길 6
2fd6935c3fd85e6f4019fa84698fe78f,원더빌키즈카페익산점,35.948146,126.9749841,전북특별자치도 익산시 약촌로 162
4ec5a14678f95b6cc67320734a89a933,원마루시장,36.6090337,127.4964117,충북 청주시 서원구 원마루로8번길 21
4d10a84616a44537692e84c5f2b87d7a,월광수변공원,35.7994639,128.5488173,대구 달서구 월곡로 5
beccf839cef1a1eb72928822e6b5daf5,유강피싱,35.0922029,129.0253192,부산 서구 해안새벽시장길 89
dd2579cec69d02841e36be84b3822f2e,유월드루지테마파크,34.7479112,127.6414582,전남광주통합특별시 여수시 소라면 안심산길 155
afa31b161b57cc80c74fdcf8b4f2a157,육일정,35.2918,126.4964739,전남광주통합특별시 영광군 영광읍 월현로1길 42
df07548bcc872633b57b81a199036a23,의령곤충생태학습관,35.3184686,128.2828638,경남 의령군 의령읍 의합대로 28
2d79be181e78fccbaee6044cd8d4df7b,자비사,35.2283008,128.7026823,경남 창원시 성산구 비음로55번길 14-3
c5242153f90ae3be0d8da1f21fda2e10,장좌저수지,34.3548814,126.7214805,전남광주통합특별시 완도군 완도읍 장좌리 산 16-235
70f77eca6c7c482edbdb480dabbfb61d,장흥126타워,34.5117805,126.9746807,전남광주통합특별시 장흥군 관산읍 정남진해안로 242-58
91f1745ae0615529a109af676931f44d,전남드래곤즈축구전용구장,34.9331124,127.7274829,전남광주통합특별시 광양시 백운로 1641
df73efe906a761cddd1e6084d9a3cc54,정선가리왕산케이블카,37.4741282,128.6098193,강원특별자치도 정선군 북평면 중봉길 41-35
09219d1acb95988753ea77b5d887a3bc,정읍구절초꽃축제,35.5509092,127.0179217,전북특별자치도 정읍시 산내면 매죽리 571
41e9c697b36c6b038a95c7139e59fde3,제2석굴암,36.0489529,128.6411289,대구 군위군 부계면 남산4길 24
9c38a928e1fd24624714d7627f999e9a,제천사회인야구장,37.1853474,128.2686852,충북 제천시 송학면 무도리 1129
f7469a7a7e07b5b7513e9671971c2f8f,중앙시장,36.4132208,128.1616194,경북 상주시 중앙시장길 1-7
5f46243165425d768931d45229ce7a5d,지리산반내골오토캠핑장,35.1459304,127.5025646,전남광주통합특별시 구례군 문척면 중산로 555
9dd55aa6642d2ae851b819572a2252e9,진양호동물원,35.1766246,128.0368802,경남 진주시 남강로1번길 130
aaf2ef5fea204ed7fefe0c34a8eec9cd,진주농산물도매시장,35.211454,128.1230307,경남 진주시 남강로 1689
c855cc642c0306a285685404fe8607f4,창원CC,35.2620902,128.6636085,경남 창원시 의창구 대봉로 137
80f47c40242d224bf4d997cd63e3f4c8,창원시팔용농산물도매시장,35.2286082,128.6372992,경남 창원시 의창구 차상로18번길 45
70e68eab7c5241bc849fda778cf07adc,천마아트센터,35.8321812,128.7531131,경북 경산시 대학로 280
ad4a161fb6f571d93b9e69d09b060818,천부해중전망대,37.5422883,130.8742374,경북 울릉군 북면 울릉순환로 3137
377dc145bced60d5ab95416c3ba2dd19,청계사,35.2149451,127.8566693,경남 하동군 옥종면 안계길 67-182
2e3521466004a48dc7095a7521f7d484,청량파크골프장,35.485026,129.3005315,울산 울주군 청량읍 덕하리 472-1
9dc182d5efba23d0605b40e44ec2db31,청송사과축제,36.4325984,129.055271,경북 청송군 청송읍 월막리 364
5d42555e243a45c63f5662d33fcfa6fb,청아원,35.4221924,127.3859342,전북특별자치도 남원시 만인로 92
be0d15044a834d8709a59395e6f81cec,청양군 정산면 알프스마을,36.4097115,126.9142472,충남 청양군 정산면 천장호길 223-35
2636f5cea7a87e57758bdb1a981563a3,청주시농수산물도매시장,36.6485175,127.4646925,충북 청주시 흥덕구 백봉로 254
36be9e2eac7948989d78e00c893dc5b2,청주아트홀,36.6369791,127.4693999,충북 청주시 서원구 예체로 118-1
5cc46f34827cfaf06e1e75d769b8f10e,추사김정희선생고택,36.7468782,126.7986382,충남 예산군 신암면 추사고택로 261
87420110b98098d5faa7ecc0adb4d838,캐슬렉스서울GC,37.497019,127.1691097,경기 하남시 감이로 317
eb66f1fc73b59bcf07cceb32afe042ef,탑정호,36.1809244,127.1599536,충남 논산시 가야곡면 종연리 155
1f0b52e4f4f9ee7ee52c152fe86d60d3,태릉CC,37.6304475,127.1104548,경기 구리시 갈매동 산 109-10
642293d15c01e8af813b409331b6aea5,하조대전망대,38.0224129,128.7291035,강원특별자치도 양양군 현북면 하광정리 58-1
8a1df0313ad00df646646b10823352ec,학원농장,35.3753905,126.5432302,전북특별자치도 고창군 공음면 학원농장길 150
86f4105e55527534028b9dd4e68bccad,한림광릉CC,37.7586812,127.2384941,경기 남양주시 진접읍 팔야로 280
fe8f2eb5d2674e1a95add30d4d4d89ee,한사리피싱,34.924801,128.0922857,경남 사천시 신향1길 35
bc4f4fa210e17488f13b0f9b64cc602b,한우산생태숲,35.3967011,128.1955518,경남 의령군 궁류면 벽계리 산 200
25036b7af6d0ad8a4d0a9143013d9f53,함안강나루생태공원,35.3907866,128.5132373,경남 함안군 칠서면 이룡리 161
2e7de85e3f08df05263d8af1b3cf516b,함평군 손불면 덕산마을,35.1135914,126.4639231,전남광주통합특별시 함평군 손불면 궁산리
06e0881c1cf77abc512d52f6485b3f8b,합천군 초계면 하남양떡메마을,35.5312555,128.2513723,경남 합천군 초계면 국사봉로 903
45e910ec0e0d6fb9a46f15816dea4c24,핫들생태공원,35.5749365,128.1693259,경남 합천군 율곡면 임북리 810-1
bed24ab60ff0866146558e1ed9bfb86c,헬로방방기흥구청점,37.2794271,127.1108148,경기 용인시 기흥구 구갈로 55
0b9dbaa00706e31140235b3be415f851,호국의병의숲친수공원,35.3979787,128.4303792,경남 의령군 지정면 성산리 672
c32ad7be88aeb76460c0052447587d63,화천군 상서면 사방거리,38.2082175,127.6629567,강원특별자치도 화천군 상서면 영서로 7714-11
d87378607667ea68b3f227d08accd3bd,황토굴,37.5141202,130.7947934,경북 울릉군 서면 태하리 산 99-1
a9bf893f8e3fcff3fe81685db0dae3e4,회룡포전망대,36.5781937,128.3154027,경북 예천군 지보면 회룡대길 191
718a6c9fe04c4631e7a67d65ef010777,회진항,34.4819062,126.940861,전남광주통합특별시 장흥군 회진면 회진리 2205
185df837b7de3cd697ddb040f0227a53,횡성군청소년수련관,37.4894243,127.9767384,강원특별자치도 횡성군 횡성읍 문예로 75
53f2ce5dcb8db5cf08fb23395145ca56,BIFC몰,35.1464129,129.0661945,부산 남구 문현금융로 40
55d743d055c301911f3b31f8f09f0871,CGV연경,35.9414544,128.6228682,대구 북구 동화천로 290
bdefeabdc6b94afe82a248d256e78cf1,CGV전주고사,35.8203855,127.1419578,전북특별자치도 전주시 완산구 전주객사3길 72
7865ea02379f93aecd242ae0167309f9,F1963,35.1769281,129.1149385,부산 수영구 구락로123번길 20
4aaa56406da1fb483ab168aa1d4ddd1e,NC백화점중앙로역점,36.3289006,127.4250565,대전 중구 중앙로 141
dc09d872c9efd0e15053fbcdf632ca76,감천항동방파제,35.0522199,129.0114829,부산 서구 암남동 763
